deveui,epoch,Leq,Lmin,Lmax,L10,L50,L90,L95,nMeas,Temp,Vbat,dur,timestamp
70b3d507800007d8,1720879198000,49.9,48.8,52.0,50.5,50.0,49.5,49.0,903,23.75,3.55,15,2024-07-13T13:59:58.000Z
70b3d507800007d8,1720878297000,49.5,48.4,51.5,50.0,49.5,49.0,48.5,902,23.75,3.56,15,2024-07-13T13:44:57.000Z
70b3d507800007d8,1720877398000,49.1,48.1,50.9,49.5,49.0,48.5,48.5,902,24.375,3.55,15,2024-07-13T13:29:58.000Z
70b3d507800007d8,1720876498000,48.8,47.8,52.8,49.0,48.5,48.5,48.0,902,24.375,3.55,15,2024-07-13T13:14:58.000Z
70b3d507800007d8,1720874698000,48.0,47.1,49.7,48.5,48.0,47.5,47.5,902,23.75,3.55,15,2024-07-13T12:44:58.000Z
70b3d507800007d8,1720873798000,48.1,47.1,50.1,48.5,48.0,47.5,47.5,903,23.75,3.55,15,2024-07-13T12:29:58.000Z
70b3d507800007d8,1720871998000,48.7,47.5,50.3,49.0,48.5,48.0,48.0,902,23.125,3.55,15,2024-07-13T11:59:58.000Z
70b3d507800007d8,1720871098000,48.2,47.3,52.8,48.5,48.0,48.0,47.5,902,23.125,3.55,15,2024-07-13T11:44:58.000Z
70b3d507800007d8,1720870198000,48.3,47.4,51.8,48.5,48.0,48.0,48.0,902,23.125,3.55,15,2024-07-13T11:29:58.000Z
70b3d507800007d8,1720869298000,48.8,47.5,53.7,49.5,48.5,48.0,48.0,902,23.125,3.55,15,2024-07-13T11:14:58.000Z
70b3d507800007d8,1720868398000,49.1,47.9,50.9,49.5,49.0,48.5,48.5,902,23.125,3.55,15,2024-07-13T10:59:58.000Z
70b3d507800007d8,1720867498000,48.6,47.2,50.4,49.0,48.5,48.0,48.0,902,23.75,3.55,15,2024-07-13T10:44:58.000Z
70b3d507800007d8,1720866598000,48.7,47.6,50.6,49.5,48.5,48.0,48.0,902,24.375,3.56,15,2024-07-13T10:29:58.000Z
70b3d507800007d8,1720865698000,48.6,47.5,51.2,49.5,48.5,48.0,48.0,902,24.375,3.56,15,2024-07-13T10:14:58.000Z
70b3d507800007d8,1720864798000,48.1,47.1,49.2,48.5,48.0,47.5,47.5,902,26.25,3.56,15,2024-07-13T09:59:58.000Z
70b3d507800007d8,1720863898000,49.2,47.6,54.4,50.0,49.0,48.0,48.0,903,30.0,3.56,15,2024-07-13T09:44:58.000Z
70b3d507800007d8,1720862997000,49.0,47.6,52.0,50.0,49.0,48.0,48.0,902,29.375,3.56,15,2024-07-13T09:29:57.000Z
70b3d507800007d8,1720862098000,49.6,46.6,52.9,51.5,49.5,47.5,47.5,902,27.5,3.55,15,2024-07-13T09:14:58.000Z
70b3d507800007d8,1720861198000,49.6,46.7,53.8,51.5,49.0,47.5,47.5,902,23.75,3.54,15,2024-07-13T08:59:58.000Z
70b3d507800007d8,1720860298000,49.0,46.7,52.4,50.5,48.5,47.5,47.5,902,22.5,3.54,15,2024-07-13T08:44:58.000Z
70b3d507800007d8,1720859398000,48.8,47.3,51.5,49.5,48.5,48.0,48.0,902,21.25,3.54,15,2024-07-13T08:29:58.000Z
70b3d507800007d8,1720858498000,48.4,47.0,50.8,49.5,48.5,47.5,47.5,902,20.625,3.54,15,2024-07-13T08:14:58.000Z
70b3d507800007d8,1720857598000,47.4,46.5,48.8,48.0,47.5,47.0,47.0,902,20.0,3.53,15,2024-07-13T07:59:58.000Z
70b3d507800007d8,1720856698000,48.4,47.2,52.1,49.0,48.0,47.5,47.5,902,20.0,3.53,15,2024-07-13T07:44:58.000Z
70b3d507800007d8,1720855798000,48.6,47.5,50.1,49.0,48.5,48.0,48.0,902,19.375,3.53,15,2024-07-13T07:29:58.000Z
70b3d507800007d8,1720854898000,49.6,48.3,55.1,50.5,49.5,49.0,48.5,902,18.75,3.53,15,2024-07-13T07:14:58.000Z
70b3d507800007d8,1720853998000,49.8,49.0,52.2,50.0,50.0,49.5,49.5,902,18.125,3.52,15,2024-07-13T06:59:58.000Z
70b3d507800007d8,1720853098000,50.1,49.2,51.9,50.5,50.0,49.5,49.5,901,18.125,3.52,15,2024-07-13T06:44:58.000Z
70b3d507800007d8,1720852199000,50.7,49.9,54.5,51.0,50.5,50.5,50.0,902,17.5,3.52,15,2024-07-13T06:29:59.000Z
70b3d507800007d8,1720851298000,51.5,50.0,52.6,52.0,51.5,51.0,50.5,902,16.875,3.52,15,2024-07-13T06:14:58.000Z
70b3d507800007d8,1720850398000,51.8,50.8,53.3,52.0,51.5,51.5,51.0,902,16.25,3.52,15,2024-07-13T05:59:58.000Z
70b3d507800007d8,1720849498000,52.6,51.6,53.9,53.0,52.5,52.0,52.0,902,16.25,3.51,15,2024-07-13T05:44:58.000Z
70b3d507800007d8,1720848598000,54.2,52.6,55.2,54.5,54.0,53.5,53.5,901,15.625,3.51,15,2024-07-13T05:29:58.000Z
